ward,category,program_name,min_age_months,max_age_months,income_condition,program_type,amount_or_content,application_channel,required_documents,has_deadline,deadline_rule,source_url,fetched_at,reviewed_by,notes
世田谷区,産後ケア事業,産後ケア事業クーポン,0,4,"住民税課税世帯はクーポン配布/非課税世帯等は利用者負担金自体が0円で減免",クーポン・利用料減免,"宿泊型2,000円/泊・アウトリーチ型0円(クーポン1産婦あたり5枚)",オンライン or 子ども家庭支援センター,母子健康手帳,0,,https://www.city.setagaya.lg.jp/03648/1210.html,2026-09-06,,対象は生後4日〜4ヶ月未満、登録は妊娠28週以降から可能
渋谷区,産後ケア事業,産後ケア事業(宿泊型・訪問型・デイサービス型),0,12,"生活保護世帯は全タイプ免除、その他減免制度あり",クーポン・利用料減免,"宿泊型は最大5日間・1泊2日7,000円(以降1日+3,500円)。デイサービス型は令和8年4月から7回に拡充・1回2,000円",LINE/郵送/窓口,母子健康手帳,0,,https://www.city.shibuya.tokyo.jp/kodomo/ninshin/ninshin-sodan/sango_care.html,2026-09-06,,申請受付は妊娠28週以降〜利用14日前まで
中野区,産後ケア事業,中野区産後ケア事業(ショートステイ・デイケア・アウトリーチ),0,5,"生活保護世帯・住民税非課税世帯は無料",クーポン・利用料減免,"ショートステイ1回3,000円・1泊2日6,000円(最大7回まで)",事前に「かんがるー面接」実施後、窓口で申請,母子健康手帳,0,,https://www.city.tokyo-nakano.lg.jp/kosodate/kosodatesite_ohirune/nenreibetsu/syussan/sangoshien/sangocare.html,2026-09-06,,対象は産後満5ヶ月になる前日まで
杉並区,産後ケア事業,産後ケア事業(宿泊型・日帰り型),0,7,"要確認",クーポン・利用料減免,"区の定める利用者負担金(施設により異なる、詳細は施設に確認)",窓口(利用承認後に施設予約),"母子健康手帳・利用承認通知書",0,,https://www.city.suginami.tokyo.jp/s054/1123.html,2026-09-06,,令和7年4月に対象月齢を6ヶ月未満→7ヶ月未満に拡大
豊島区,産後ケア事業,産後ケア事業(宿泊型・通所型・訪問型),0,12,"要確認",クーポン・利用料減免,"利用者負担額あり(具体額は要問合せ)。流産・死産経験者も利用可",窓口(健康推進課),"母子健康手帳・利用承認通知書兼利用券",0,,https://www.city.toshima.lg.jp/565/kenko/kenko/1804131444.html,2026-09-06,,宿泊型・通所型は概ね4ヶ月未満、訪問型は概ね1年未満
北区,産後ケア事業,産後ケア事業(宿泊型・日帰り型・訪問型),0,,"要確認",クーポン・利用料減免,"日帰り型は自己負担2,500円(他タイプは施設ごとに異なる)",窓口,母子健康手帳,0,,https://www.city.kita.lg.jp/children-edu/pregnancy/1018244/1002787.html,2026-09-06,,感染症等がある場合は利用不可
荒川区,産後ケア事業,荒川区産後ケア事業(宿泊型・日帰り型・訪問型),0,12,"住民税非課税世帯等は減免、生活保護世帯は全額免除",クーポン・利用料減免,"(令和8年4月以降)宿泊型1日31,700円/日帰り型1日22,500円/訪問型1日6,500円(いずれも一般・母子世帯。多胎児加算あり)",窓口,"母子健康手帳・課税状況等を証する書類",0,,https://www.city.arakawa.tokyo.jp/a035/ninshinshussan/ninsampushien/sangokea_reiwa7.html,2026-09-06,,金額は施設設定額とみられ、区の助成後の実質自己負担額は別途要確認
板橋区,産後ケア事業,産後ケア事業(宿泊型・通所型・訪問型),0,,"非課税世帯・生活保護世帯は全タイプ免除",クーポン・利用料減免,"通所型2,000円(7回まで)。多胎児は2人目以降の利用料免除(令和7年4月〜)",窓口(妊娠8ヶ月以降に利用登録申請),"母子健康手帳・利用登録申請書",0,,https://www.city.itabashi.tokyo.jp/kosodate/ninshin/ninshin/1051233.html,2026-09-06,,
練馬区,産後ケア事業,産後ケア事業(ショートステイ・デイケア・訪問),0,12,"要確認",クーポン・利用料減免,"1,500円(12回まで)",窓口,母子健康手帳,0,,https://www.city.nerima.tokyo.jp/hokenfukushi/hoken/sukoyaka/sango-keajigyou.html,2026-09-06,,ショートステイは概ね産後4ヶ月まで、他は1年未満
足立区,産後ケア事業,産後ケア(デイサービス型 等),0,12,"要確認",クーポン・利用料減免,"自己負担額あり(具体額は要問合せ)",窓口(保健予防課。妊娠28週以降〜利用2週間前までに申請),母子健康手帳,0,,https://www.city.adachi.tokyo.jp/hoken/fukushi-kenko/kenko/sangokea.html,2026-09-06,,施設(Ohana/すこやかプラザあだち等)により対象月齢が4ヶ月未満/1年未満と異なる
葛飾区,産後ケア事業,産後ケア事業(宿泊型・日帰り型・訪問型),0,12,"要確認",クーポン・利用料減免,"宿泊型1泊2日8,000円(1日追加4,000円、6泊7日まで)/日帰り型1日2,000円(7回まで)/訪問型1回600円(5回まで)",窓口,母子健康手帳,0,,https://www.city.katsushika.lg.jp/kenkou/1000050/1001803/1030308/index.html,2026-09-06,,健診日・予防接種日とその翌日は利用不可。宿泊/日帰りは4ヶ月未満、訪問は1年未満
江戸川区,産後ケア事業,産後ケア事業(訪問型・宿泊型・デイサービス型),0,4,"要確認",クーポン・利用料減免,"訪問型1回2,000円(3回まで)。宿泊型・デイサービス型は施設により異なる。多胎児は追加料金無料",窓口,母子健康手帳,0,,https://www.city.edogawa.tokyo.jp/e052/kosodate/ninshin/sangokea/houmon.html,2026-09-06,,対象は産後4ヶ月未満(流産・死産は1年未満)
港区,産後ケア事業,産後母子ケア宿泊型ショートステイ/デイサービス・乳房ケア事業,0,12,"非課税世帯は全額免除",クーポン・利用料減免,"宿泊型は最大7日間、施設により1泊1,000円台から",窓口(みなと保健所),母子健康手帳,0,,https://www.city.minato.tokyo.jp/chiikihoken/kodomo/boshi-shortstay.html,2026-09-06,,対象は生後1年未満の母子
